"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","778","Evaluate after toggle reflects new state","Regression Tests","Mon Feb 23 04:18:35 UTC 2026","passed","Mon Feb 23 04:18:36 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","evaluateAfterToggle_reflectsNewState"
"","383","Remove tier override disappears from flag detail","Regression Tests","Mon Feb 23 04:18:46 UTC 2026","passed","Mon Feb 23 04:18:47 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","removeTierOverrideDisappearsFromFlagDetail"
"","31","Register with empty/missing fields returns 400","Regression Tests","Mon Feb 23 04:18:30 UTC 2026","passed","Mon Feb 23 04:18:30 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerEmptyFieldsReturns400"
"","97","Reset password with too-long password (73 chars) returns 400","Regression Tests","Mon Feb 23 04:18:48 UTC 2026","passed","Mon Feb 23 04:18:48 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithTooLongPasswordReturns400"
"","56","Verify-login without mfa_token cookie returns 401","Regression Tests","Mon Feb 23 04:18:29 UTC 2026","passed","Mon Feb 23 04:18:29 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","verifyLoginWithoutMfaTokenReturns401"
"","253","Update self with blank name returns 400","Regression Tests","Mon Feb 23 04:18:43 UTC 2026","passed","Mon Feb 23 04:18:43 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Regression","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","updateSelfBlankNameReturns400"
"","81","Refresh with empty cookie returns 401","Regression Tests","Mon Feb 23 04:18:47 UTC 2026","passed","Mon Feb 23 04:18:47 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshWithEmptyCookieReturns401"
"","626","Null fields returns 400","Regression Tests","Mon Feb 23 04:19:03 UTC 2026","passed","Mon Feb 23 04:19:03 UTC 2026","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","Regression","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","nullFieldsReturns400"
"","198","GET /login returns 405 with ProblemDetail schema","Regression Tests","Mon Feb 23 04:18:10 UTC 2026","passed","Mon Feb 23 04:18:10 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","login405MatchesProblemDetailSchema"
"","740","PATCH /users/{id} with only firstName still updates successfully","Regression Tests","Mon Feb 23 04:18:53 UTC 2026","passed","Mon Feb 23 04:18:54 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","updateOnlyFirstName"
"","4130","Reset password with valid token returns 204","Regression Tests","Mon Feb 23 04:18:48 UTC 2026","passed","Mon Feb 23 04:18:52 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithValidTokenReturns204"
"","5771","Reset then forgot-password again (second cycle works)","Regression Tests","Mon Feb 23 04:18:33 UTC 2026","passed","Mon Feb 23 04:18:38 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","resetThenForgotPasswordSecondCycleWorks"
"","470","Create flag with key starting with number returns 400","Regression Tests","Mon Feb 23 04:18:41 UTC 2026","passed","Mon Feb 23 04:18:42 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","createFlagWithKeyStartingWithNumber_returns400"
"","40","Google OAuth redirect Location contains state parameter","Regression Tests","Mon Feb 23 04:18:24 UTC 2026","passed","Mon Feb 23 04:18:24 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuthRedirectLocationContainsState"
