"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1172","Verify setup returns at least 8 recovery codes","Regression Tests","Wed Apr 08 04:33:27 UTC 2026","passed","Wed Apr 08 04:33:28 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","verifySetupReturnsMultipleRecoveryCodes"
"","93","Non-admin user cannot broadcast notification — returns 403","Regression Tests","Wed Apr 08 04:32:47 UTC 2026","passed","Wed Apr 08 04:32:47 UTC 2026","ua.kpi.sc.test.api.tests.notification.NotificationBroadcastTest","Regression","ua.kpi.sc.test.api.tests.notification.NotificationBroadcastTest","shouldRejectBroadcastForNonAdmin"
"","1883","Google OAuth callback with empty code returns error","Regression Tests","Wed Apr 08 04:33:19 UTC 2026","passed","Wed Apr 08 04:33:21 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuthCallbackWithEmptyCodeReturnsError"
"","525","Create flag and verify it appears in evaluation endpoint","Regression Tests","Wed Apr 08 04:32:50 UTC 2026","passed","Wed Apr 08 04:32:51 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","createFlagAndVerifyInEvaluationEndpoint"
"","204","PATCH /users/{id}/tier for non-existent user returns 404","Regression Tests","Wed Apr 08 04:32:50 UTC 2026","passed","Wed Apr 08 04:32:51 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","updateTierForNonExistentUserReturns404"
"","58","GET /login returns 405 with ProblemDetail schema","Regression Tests","Wed Apr 08 04:33:02 UTC 2026","passed","Wed Apr 08 04:33:02 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","login405MatchesProblemDetailSchema"
"","39","Register 400 matches ProblemDetail schema","Regression Tests","Wed Apr 08 04:33:05 UTC 2026","passed","Wed Apr 08 04:33:05 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerProblemDetailSchemaOn400"
"","3471","Login with 2FA returns twoFactorRequired=true in response body","Regression Tests","Wed Apr 08 04:33:18 UTC 2026","passed","Wed Apr 08 04:33:22 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","loginWith2faReturnsTwoFactorRequired"
"","2188","Login returns same firstName and lastName as registered","Regression Tests","Wed Apr 08 04:33:23 UTC 2026","passed","Wed Apr 08 04:33:25 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginReturnsSameFirstAndLastName"
"","31","PUT /login returns 405","Regression Tests","Wed Apr 08 04:33:02 UTC 2026","passed","Wed Apr 08 04:33:02 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginMethodNotAllowedPut"
