"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","184","Basic user cannot create flag — returns 403","Regression Tests","Mon Jun 01 06:49:32 UTC 2026","passed","Mon Jun 01 06:49:32 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","basicUserCannotCreateFlag_returns403"
"","1518","Register with password exactly 8 chars succeeds","Regression Tests","Mon Jun 01 06:50:06 UTC 2026","passed","Mon Jun 01 06:50:08 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithPasswordExactly8Chars"
"","1446","Reset then forgot-password again (second cycle works)","Regression Tests","Mon Jun 01 06:50:21 UTC 2026","passed","Mon Jun 01 06:50:22 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","resetThenForgotPasswordSecondCycleWorks"
"","106","Basic user cannot toggle flag — returns 403","Regression Tests","Mon Jun 01 06:49:32 UTC 2026","passed","Mon Jun 01 06:49:32 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","basicUserCannotToggleFlag_returns403"
"","240","Duplicate rule name returns 409","Regression Tests","Mon Jun 01 06:49:38 UTC 2026","passed","Mon Jun 01 06:49:38 UTC 2026","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","Regression","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","createRule_duplicateName_returns409"
"","1688","PUT /logout returns 405","Regression Tests","Mon Jun 01 06:49:58 UTC 2026","passed","Mon Jun 01 06:50:00 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","logoutMethodNotAllowedPut"
"","1681","PATCH /users/{id}/status to reactivate returns 200 with active=true","Regression Tests","Mon Jun 01 06:49:36 UTC 2026","passed","Mon Jun 01 06:49:37 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","reactivateUserReturns200"
"","1175","Regenerate recovery codes returns 200 with new codes","Regression Tests","Mon Jun 01 06:50:02 UTC 2026","passed","Mon Jun 01 06:50:03 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpRecoveryCodesTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpRecoveryCodesTest","regenerateRecoveryCodesReturnsNewCodes"
"","2862","Refresh tokens are user-specific and return correct user data","Regression Tests","Mon Jun 01 06:49:42 UTC 2026","passed","Mon Jun 01 06:49:45 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshFromDifferentUserTokenFails"
"","2927","Login 401 does not reveal whether user exists","Regression Tests","Mon Jun 01 06:50:02 UTC 2026","passed","Mon Jun 01 06:50:05 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","login401DoesNotRevealUserExistence"
"","562","Admin can create a rate limit rule","Regression Tests","Mon Jun 01 06:49:39 UTC 2026","passed","Mon Jun 01 06:49:39 UTC 2026","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","Regression","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","createRule_returns201"
"","3350","Assign invalid level returns 400","Regression Tests","Mon Jun 01 06:49:27 UTC 2026","passed","Mon Jun 01 06:49:30 UTC 2026","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","Regression","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","assignInvalidLevelReturns400"
"","3433","PUT /users/{id}/tier returns 405 Method Not Allowed","Regression Tests","Mon Jun 01 06:49:27 UTC 2026","passed","Mon Jun 01 06:49:30 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","putTierReturns405"
"","1631","Refresh then getMe with new access token returns 200 and correct email","Regression Tests","Mon Jun 01 06:50:00 UTC 2026","passed","Mon Jun 01 06:50:01 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","refreshThenGetMeWithNewAccessToken"
"","139","Export audit logs as CSV returns 200 with CSV content type","Regression Tests","Mon Jun 01 06:49:27 UTC 2026","passed","Mon Jun 01 06:49:27 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Regression","ua.kpi.sc.test.api.tests.audit.AuditTest","exportCsv_returns200_withCsvContentType"
"","3271","Get user by ID returns 200 with all fields","Regression Tests","Mon Jun 01 06:49:27 UTC 2026","passed","Mon Jun 01 06:49:31 UTC 2026","ua.kpi.sc.test.api.tests.user.UserGetByIdTest","Regression","ua.kpi.sc.test.api.tests.user.UserGetByIdTest","getUserByIdReturns200"
"","1297","Create user with blank names returns 400","Regression Tests","Mon Jun 01 06:49:27 UTC 2026","passed","Mon Jun 01 06:49:28 UTC 2026","ua.kpi.sc.test.api.tests.user.UserCreateTest","Regression","ua.kpi.sc.test.api.tests.user.UserCreateTest","createUserBlankNamesReturns400"
"","473","Create flag with all fields and verify persistence","Regression Tests","Mon Jun 01 06:49:30 UTC 2026","passed","Mon Jun 01 06:49:31 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","createFlagWithAllFieldsAndVerifyPersistence"
"","181","List flags pagination works","Regression Tests","Mon Jun 01 06:49:37 UTC 2026","passed","Mon Jun 01 06:49:38 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","listFlagsPaginationWorks"
"","1537","Regenerate recovery codes when 2FA not enabled returns 400 or 404","Regression Tests","Mon Jun 01 06:50:03 UTC 2026","passed","Mon Jun 01 06:50:05 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpRecoveryCodesTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpRecoveryCodesTest","regenerateWhen2faNotEnabledReturnsError"
"","387","Created flag appears in list","Regression Tests","Mon Jun 01 06:49:36 UTC 2026","passed","Mon Jun 01 06:49:36 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","createdFlagAppearsInList"
"","3139","Verify-login response contains user fields: id, email, firstName, lastName","Regression Tests","Mon Jun 01 06:50:08 UTC 2026","passed","Mon Jun 01 06:50:11 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","verifyLoginReturnsUserFields"
"","238","Update flag generates audit entry in centralized audit","Regression Tests","Mon Jun 01 06:49:40 UTC 2026","passed","Mon Jun 01 06:49:40 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","updateFlagGeneratesAuditEntryWithOldAndNewValues"
"","168","Update self profile returns 200","Regression Tests","Mon Jun 01 06:49:35 UTC 2026","passed","Mon Jun 01 06:49:35 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Regression","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","updateSelfReturns200"
"","10","Reset password with null token returns 400","Regression Tests","Mon Jun 01 06:50:36 UTC 2026","passed","Mon Jun 01 06:50:36 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithNullTokenReturns400"
"","1286","Logout invalidates refresh token","Regression Tests","Mon Jun 01 06:49:53 UTC 2026","passed","Mon Jun 01 06:49:54 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","logoutInvalidatesRefreshToken"
"","2303","Register -> login -> refresh -> logout -> refresh with old token returns 401","Regression Tests","Mon Jun 01 06:49:42 UTC 2026","passed","Mon Jun 01 06:49:45 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","fullLoginRefreshLogoutFlow"
"","10","DELETE /reset-password returns 405","Regression Tests","Mon Jun 01 06:50:33 UTC 2026","passed","Mon Jun 01 06:50:33 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordMethodNotAllowedDelete"
"","1147","Register with spaced name succeeds","Regression Tests","Mon Jun 01 06:50:08 UTC 2026","passed","Mon Jun 01 06:50:09 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithSpacedNameSucceeds"
"","1209","Refresh returns same user data as registration","Regression Tests","Mon Jun 01 06:49:51 UTC 2026","passed","Mon Jun 01 06:49:52 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshReturnsSameUserData"
"","11","Get 2FA status without auth returns 401","Regression Tests","Mon Jun 01 06:50:12 UTC 2026","passed","Mon Jun 01 06:50:12 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpStatusTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpStatusTest","statusWithoutAuthReturns401"
"","60","Admin can broadcast a notification — returns 200","Regression Tests","Mon Jun 01 06:50:09 UTC 2026","passed","Mon Jun 01 06:50:09 UTC 2026","ua.kpi.sc.test.api.tests.notification.NotificationBroadcastTest","Regression","ua.kpi.sc.test.api.tests.notification.NotificationBroadcastTest","shouldBroadcast"
"","171","GET /users/me returns current user profile","Regression Tests","Mon Jun 01 06:49:34 UTC 2026","passed","Mon Jun 01 06:49:34 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Regression","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","getMeReturns200"
"","1451","GET /me returns capabilityTier 1 for newly registered user","Regression Tests","Mon Jun 01 06:49:55 UTC 2026","passed","Mon Jun 01 06:49:56 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthMeTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthMeTest","meReturnsCapabilityTier1ForNewUser"
"","1501","Register with Unicode (Cyrillic) names succeeds","Regression Tests","Mon Jun 01 06:50:09 UTC 2026","passed","Mon Jun 01 06:50:10 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithUnicodeNamesSucceeds"
"","318","Create flag response contains all expected fields","Regression Tests","Mon Jun 01 06:49:34 UTC 2026","passed","Mon Jun 01 06:49:35 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","createFlagResponseContainsAllExpectedFields"
"","978","Logout clears token cookies with Max-Age=0","Regression Tests","Mon Jun 01 06:49:51 UTC 2026","passed","Mon Jun 01 06:49:52 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","logoutClearsTokenCookies"
"","120","Non-existent rule returns 404","Regression Tests","Mon Jun 01 06:49:40 UTC 2026","passed","Mon Jun 01 06:49:40 UTC 2026","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","Regression","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","getRule_nonExistent_returns404"
"","2531","Filter by active status returns matching","Regression Tests","Mon Jun 01 06:49:30 UTC 2026","passed","Mon Jun 01 06:49:32 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","Regression","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","filterByActiveStatus"
"","306","Create feature flag returns 201 with correct fields","Regression Tests","Mon Jun 01 06:49:35 UTC 2026","passed","Mon Jun 01 06:49:35 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","createFlagReturns201"
"","426","Update flag preserves unchanged fields","Regression Tests","Mon Jun 01 06:49:33 UTC 2026","passed","Mon Jun 01 06:49:33 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","updateFlagPreservesUnchangedFields"
"","101","Refresh 401 matches ProblemDetail schema","Regression Tests","Mon Jun 01 06:49:47 UTC 2026","passed","Mon Jun 01 06:49:47 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshProblemDetailSchemaOn401"
"","1398","Forgot password 204 body doesn't reveal email existence","Regression Tests","Mon Jun 01 06:49:42 UTC 2026","passed","Mon Jun 01 06:49:43 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","forgotPassword204BodyDoesNotRevealEmailExistence"
"","151","Non-admin access to audit logs returns 403","Regression Tests","Mon Jun 01 06:49:29 UTC 2026","passed","Mon Jun 01 06:49:29 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Regression","ua.kpi.sc.test.api.tests.audit.AuditTest","nonAdminAccess_returns403"
"","56","Basic user access to admin notifications returns 403","Regression Tests","Mon Jun 01 06:50:10 UTC 2026","passed","Mon Jun 01 06:50:10 UTC 2026","ua.kpi.sc.test.api.tests.notification.NotificationSecurityTest","Regression","ua.kpi.sc.test.api.tests.notification.NotificationSecurityTest","shouldReturn403ForInsufficientTier"
"","1901","GET /me is idempotent — two calls return identical data","Regression Tests","Mon Jun 01 06:49:44 UTC 2026","passed","Mon Jun 01 06:49:46 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthMeTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthMeTest","meIdempotent"
"","35","Reset password 400 contains meaningful detail","Regression Tests","Mon Jun 01 06:50:12 UTC 2026","passed","Mon Jun 01 06:50:12 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPassword400ContainsMeaningfulDetail"
"","41","Login with empty fields returns 400","Regression Tests","Mon Jun 01 06:50:05 UTC 2026","passed","Mon Jun 01 06:50:05 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginEmptyFieldsReturns400"
"","56","List flags empty page returns empty content","Regression Tests","Mon Jun 01 06:49:37 UTC 2026","passed","Mon Jun 01 06:49:37 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","listFlagsEmptyPageReturnsEmptyContent"
"","26","Register with whitespace-only name returns 400","Regression Tests","Mon Jun 01 06:50:10 UTC 2026","passed","Mon Jun 01 06:50:10 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithWhitespaceOnlyNameReturns400"
"","2822","PATCH /users/{id} preserves email, tier, and active status","Regression Tests","Mon Jun 01 06:49:38 UTC 2026","passed","Mon Jun 01 06:49:40 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","updateUserPreservesOtherFields"
"","243","Toggle generates audit log entry in centralized audit","Regression Tests","Mon Jun 01 06:49:39 UTC 2026","passed","Mon Jun 01 06:49:40 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","toggleGeneratesAuditLogEntry"
"","58","Forgot password with malformed JSON returns 400","Regression Tests","Mon Jun 01 06:49:51 UTC 2026","passed","Mon Jun 01 06:49:51 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","forgotPasswordWithMalformedJsonReturns400"
"","2214","Full flow: register -> forgot -> MailPit -> extract token -> reset -> login with new password","Regression Tests","Mon Jun 01 06:50:15 UTC 2026","passed","Mon Jun 01 06:50:18 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","fullPasswordResetFlow"
"","1331","GET /me response Content-Type is application/json","Regression Tests","Mon Jun 01 06:49:51 UTC 2026","passed","Mon Jun 01 06:49:52 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthMeTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthMeTest","meResponseContentTypeIsJson"
"","1587","Register with hyphenated name succeeds","Regression Tests","Mon Jun 01 06:50:04 UTC 2026","passed","Mon Jun 01 06:50:06 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithHyphenatedNameSucceeds"
"","1124","Register with CJK name succeeds","Regression Tests","Mon Jun 01 06:50:01 UTC 2026","passed","Mon Jun 01 06:50:02 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithCjkNameSucceeds"
"","238","Search audit logs by text returns matches","Regression Tests","Mon Jun 01 06:49:30 UTC 2026","passed","Mon Jun 01 06:49:31 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Regression","ua.kpi.sc.test.api.tests.audit.AuditTest","searchByText_returnsMatches"
"","112","Create flag with blank name returns 400","Regression Tests","Mon Jun 01 06:49:33 UTC 2026","passed","Mon Jun 01 06:49:34 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","createFlagBlankNameReturns400"
"","44","GET /forgot-password returns 405","Regression Tests","Mon Jun 01 06:49:45 UTC 2026","passed","Mon Jun 01 06:49:45 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","forgotPasswordMethodNotAllowedGet"
"","5085","8-char new password returns 204","Regression Tests","Mon Jun 01 06:49:52 UTC 2026","passed","Mon Jun 01 06:49:57 UTC 2026","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","Regression","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","eightCharNewPasswordReturns204"
"","2098","Reset then change-password still works","Regression Tests","Mon Jun 01 06:50:19 UTC 2026","passed","Mon Jun 01 06:50:21 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","resetThenChangePasswordStillWorks"
"","775","Add user override appears in flag detail","Regression Tests","Mon Jun 01 06:49:29 UTC 2026","passed","Mon Jun 01 06:49:30 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","addUserOverrideAppearsInFlagDetail"
"","1463","Access token may still be valid for /me after logout (stateless JWT)","Regression Tests","Mon Jun 01 06:49:45 UTC 2026","passed","Mon Jun 01 06:49:47 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","logoutAccessTokenStillValidForMe"
"","1361","Setup TOTP when already enabled returns 409 or 400","Regression Tests","Mon Jun 01 06:49:51 UTC 2026","passed","Mon Jun 01 06:49:53 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","setupTotpWhenAlreadyEnabledReturnsConflict"
"","89","DELETE /register returns 405","Regression Tests","Mon Jun 01 06:49:41 UTC 2026","passed","Mon Jun 01 06:49:41 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerMethodNotAllowedDelete"
