"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24","Register with invalid email format returns 400","Regression Tests","Sun Apr 05 04:34:04 UTC 2026","passed","Sun Apr 05 04:34:04 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithInvalidEmailFormatReturns400"
"","2884","PUT /users/{id}/tier returns 405 Method Not Allowed","Regression Tests","Sun Apr 05 04:33:27 UTC 2026","passed","Sun Apr 05 04:33:30 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","putTierReturns405"
"","23","PUT /register returns 405","Regression Tests","Sun Apr 05 04:33:40 UTC 2026","passed","Sun Apr 05 04:33:40 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerMethodNotAllowedPut"
"","1870","PATCH /users/{id} preserves email, tier, and active status","Regression Tests","Sun Apr 05 04:33:32 UTC 2026","passed","Sun Apr 05 04:33:33 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","updateUserPreservesOtherFields"
"","1535","Refresh response matches auth-user-response schema","Regression Tests","Sun Apr 05 04:33:46 UTC 2026","passed","Sun Apr 05 04:33:48 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshResponseMatchesSchema"
"","655","Evaluate unauthenticated returns global defaults only","Regression Tests","Sun Apr 05 04:33:29 UTC 2026","passed","Sun Apr 05 04:33:30 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","evaluateAllUnauthenticated_returnsGlobalDefaults"
"","265","Admin can delete a rule","Regression Tests","Sun Apr 05 04:33:39 UTC 2026","passed","Sun Apr 05 04:33:39 UTC 2026","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","Regression","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","deleteRule_returns204"
"","90","Register with empty email returns 400","Regression Tests","Sun Apr 05 04:34:01 UTC 2026","passed","Sun Apr 05 04:34:01 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithEmptyEmailReturns400"
"","1118","Regenerated codes are different from original codes","Regression Tests","Sun Apr 05 04:33:51 UTC 2026","passed","Sun Apr 05 04:33:52 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpRecoveryCodesTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpRecoveryCodesTest","regeneratedCodesAreDifferentFromOriginal"
"","45","Register with short password returns 400","Regression Tests","Sun Apr 05 04:34:05 UTC 2026","passed","Sun Apr 05 04:34:06 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithShortPasswordReturns400"
"","1818","List users pagination works","Regression Tests","Sun Apr 05 04:33:31 UTC 2026","passed","Sun Apr 05 04:33:32 UTC 2026","ua.kpi.sc.test.api.tests.user.UserTest","Regression","ua.kpi.sc.test.api.tests.user.UserTest","listUsersPaginationWorks"
