"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1069","GET /me response matches auth-user-response schema","Regression Tests","Tue Apr 07 04:30:36 UTC 2026","passed","Tue Apr 07 04:30:38 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthMeTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthMeTest","meResponseMatchesSchema"
"","27","302 response has no JSON body","Regression Tests","Tue Apr 07 04:30:27 UTC 2026","passed","Tue Apr 07 04:30:27 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuth302HasNoJsonBody"
"","3675","List users contains registered user","Regression Tests","Tue Apr 07 04:29:57 UTC 2026","passed","Tue Apr 07 04:30:01 UTC 2026","ua.kpi.sc.test.api.tests.user.UserTest","Regression","ua.kpi.sc.test.api.tests.user.UserTest","listUsersContainsRegisteredUser"
"","1004","Register -> refresh -> getMe with new token: email matches","Regression Tests","Tue Apr 07 04:30:18 UTC 2026","passed","Tue Apr 07 04:30:19 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","fullRegistrationRefreshMeFlow"
"","956","Refresh cookies have SameSite=Lax attribute","Regression Tests","Tue Apr 07 04:30:20 UTC 2026","passed","Tue Apr 07 04:30:21 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthCookieContractTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthCookieContractTest","refreshCookiesHaveSameSiteLax"
"","346","Get audit stats returns 200 with expected shape","Regression Tests","Tue Apr 07 04:29:58 UTC 2026","passed","Tue Apr 07 04:29:59 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Regression","ua.kpi.sc.test.api.tests.audit.AuditTest","getStats_returns200_withExpectedShape"
"","34","Register 400 matches ProblemDetail schema","Regression Tests","Tue Apr 07 04:30:14 UTC 2026","passed","Tue Apr 07 04:30:14 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerProblemDetailSchemaOn400"
"","878","GET /me returns same data as login response","Regression Tests","Tue Apr 07 04:30:41 UTC 2026","passed","Tue Apr 07 04:30:42 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthMeTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthMeTest","meReturnsSameDataAsLogin"
"","8413","Can login with new password after change","Regression Tests","Tue Apr 07 04:30:02 UTC 2026","passed","Tue Apr 07 04:30:11 UTC 2026","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","Regression","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","canLoginWithNewPassword"
"","72","Admin can list rate limit rules","Regression Tests","Tue Apr 07 04:30:10 UTC 2026","passed","Tue Apr 07 04:30:11 UTC 2026","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","Regression","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","listRules_returns200"
"","15","GET /reset-password returns 405","Regression Tests","Tue Apr 07 04:30:40 UTC 2026","passed","Tue Apr 07 04:30:40 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordMethodNotAllowedGet"
"","12","Reset password with SQL injection in token is rejected","Regression Tests","Tue Apr 07 04:30:44 UTC 2026","passed","Tue Apr 07 04:30:44 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithSqlInjectionInTokenReturns400"
"","821","Register -> getMe: user data matches registration request","Regression Tests","Tue Apr 07 04:30:19 UTC 2026","passed","Tue Apr 07 04:30:19 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","fullRegistrationToMeFlow"
"","25","Reset password with empty JSON object returns 400","Regression Tests","Tue Apr 07 04:30:43 UTC 2026","passed","Tue Apr 07 04:30:43 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithEmptyJsonObjectReturns400"
"","29","Login with invalid email format returns 400","Regression Tests","Tue Apr 07 04:30:38 UTC 2026","passed","Tue Apr 07 04:30:38 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginWithInvalidEmailFormatReturns400"
"","1227","Refresh sets HttpOnly cookies","Regression Tests","Tue Apr 07 04:30:22 UTC 2026","passed","Tue Apr 07 04:30:23 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshSetsHttpOnlyCookies"
"","12","Reset password with malformed JSON returns 400","Regression Tests","Tue Apr 07 04:30:43 UTC 2026","passed","Tue Apr 07 04:30:43 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithMalformedJsonReturns400"
"","133","Evaluate non-existent flag returns 404","Regression Tests","Tue Apr 07 04:30:01 UTC 2026","passed","Tue Apr 07 04:30:01 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","evaluateNonExistentFlagReturns404"
"","83","GET /refresh 405 matches ProblemDetail schema","Regression Tests","Tue Apr 07 04:30:08 UTC 2026","passed","Tue Apr 07 04:30:09 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refresh405MatchesProblemDetailSchema"
"","255","Created flag appears in list","Regression Tests","Tue Apr 07 04:30:06 UTC 2026","passed","Tue Apr 07 04:30:06 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","createdFlagAppearsInList"
"","1186","Verify-login with recovery code succeeds","Regression Tests","Tue Apr 07 04:30:40 UTC 2026","passed","Tue Apr 07 04:30:41 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","verifyLoginWithRecoveryCode"
"","2335","PATCH /users/{id}/tier with invalid tier returns 400","Regression Tests","Tue Apr 07 04:30:03 UTC 2026","passed","Tue Apr 07 04:30:05 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","updateTierWithInvalidValueReturns400"
"","384","Update self preserves other fields","Regression Tests","Tue Apr 07 04:30:01 UTC 2026","passed","Tue Apr 07 04:30:01 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Regression","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","updateSelfPreservesOtherFields"
"","22","Refresh with malformed JWT token returns 401","Regression Tests","Tue Apr 07 04:30:27 UTC 2026","passed","Tue Apr 07 04:30:28 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshWithMalformedTokenReturns401"
"","1944","Delete user without auth returns 401","Regression Tests","Tue Apr 07 04:29:59 UTC 2026","passed","Tue Apr 07 04:30:01 UTC 2026","ua.kpi.sc.test.api.tests.user.UserDeleteTest","Regression","ua.kpi.sc.test.api.tests.user.UserDeleteTest","deleteUserWithoutAuthReturns401"
"","28","Register validation errors contain all invalid fields","Regression Tests","Tue Apr 07 04:30:24 UTC 2026","passed","Tue Apr 07 04:30:24 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerValidationErrorsContainAllInvalidFields"
"","17","Google OAuth callback without state cookie returns error redirect","Regression Tests","Tue Apr 07 04:30:29 UTC 2026","passed","Tue Apr 07 04:30:29 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuthCallbackWithoutStateCookieReturnsError"
"","369","Create flag with duplicate key returns 409","Regression Tests","Tue Apr 07 04:30:04 UTC 2026","passed","Tue Apr 07 04:30:04 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","createFlagDuplicateKeyReturns409"
"","48","Login with null password returns 400","Regression Tests","Tue Apr 07 04:30:38 UTC 2026","passed","Tue Apr 07 04:30:38 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginWithNullPasswordReturns400"
"","9","Setup TOTP without auth returns 401","Regression Tests","Tue Apr 07 04:30:35 UTC 2026","passed","Tue Apr 07 04:30:35 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","setupTotpWithoutAuthReturns401"
