"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","Disable TOTP without auth returns 401","Regression Tests","Thu Apr 02 04:26:11 UTC 2026","passed","Thu Apr 02 04:26:11 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpDisableTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpDisableTest","disableTotpWithoutAuthReturns401"
"","140","Get notifications returns 200 with list response","Regression Tests","Thu Apr 02 04:25:30 UTC 2026","passed","Thu Apr 02 04:25:31 UTC 2026","ua.kpi.sc.test.api.tests.notification.NotificationListTest","Regression","ua.kpi.sc.test.api.tests.notification.NotificationListTest","shouldListNotifications"
"","25","Logout without auth returns 401","Regression Tests","Thu Apr 02 04:26:00 UTC 2026","passed","Thu Apr 02 04:26:00 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","logoutWithoutAuthReturns401"
"","184","Audit logs pagination works correctly","Regression Tests","Thu Apr 02 04:25:33 UTC 2026","passed","Thu Apr 02 04:25:33 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Regression","ua.kpi.sc.test.api.tests.audit.AuditTest","pagination_worksCorrectly"
"","23","PATCH /register returns 405","Regression Tests","Thu Apr 02 04:25:44 UTC 2026","passed","Thu Apr 02 04:25:44 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerMethodNotAllowedPatch"
"","1420","Register with password exactly 8 chars succeeds","Regression Tests","Thu Apr 02 04:26:06 UTC 2026","passed","Thu Apr 02 04:26:07 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithPasswordExactly8Chars"
"","9","Change password without auth returns 401","Regression Tests","Thu Apr 02 04:26:16 UTC 2026","passed","Thu Apr 02 04:26:16 UTC 2026","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","Regression","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","withoutAuthReturns401"
"","1828","Create user returns 201 with correct fields","Regression Tests","Thu Apr 02 04:25:40 UTC 2026","passed","Thu Apr 02 04:25:41 UTC 2026","ua.kpi.sc.test.api.tests.user.UserCreateTest","Regression","ua.kpi.sc.test.api.tests.user.UserCreateTest","createUserReturns201"
"","309","Basic user access to admin notifications returns 403","Regression Tests","Thu Apr 02 04:25:29 UTC 2026","passed","Thu Apr 02 04:25:29 UTC 2026","ua.kpi.sc.test.api.tests.notification.NotificationSecurityTest","Regression","ua.kpi.sc.test.api.tests.notification.NotificationSecurityTest","shouldReturn403ForInsufficientTier"
"","1015","GET /me response does not contain password field","Regression Tests","Thu Apr 02 04:26:02 UTC 2026","passed","Thu Apr 02 04:26:03 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthMeTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthMeTest","meDoesNotReturnPasswordField"
"","1098","PATCH /logout returns 405","Regression Tests","Thu Apr 02 04:25:55 UTC 2026","passed","Thu Apr 02 04:25:56 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","logoutMethodNotAllowedPatch"
"","1288","Register password is not returned in response body","Regression Tests","Thu Apr 02 04:25:46 UTC 2026","passed","Thu Apr 02 04:25:47 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerPasswordNotReturnedInResponse"
"","1767","PATCH /users/{id} with valid data returns 200 with updated fields","Regression Tests","Thu Apr 02 04:25:38 UTC 2026","passed","Thu Apr 02 04:25:40 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","updateUserWithValidData"
