"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1173","Assign invalid level returns 400","Regression Tests","Fri Jun 19 07:00:41 UTC 2026","passed","Fri Jun 19 07:00:43 UTC 2026","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","Regression","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","assignInvalidLevelReturns400"
"","1169","Forgot password 204 response has empty body (no JSON)","Regression Tests","Fri Jun 19 07:00:31 UTC 2026","passed","Fri Jun 19 07:00:32 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","forgotPasswordResponseHasEmptyBody"
"","177","Remove override returns 204","Regression Tests","Fri Jun 19 07:00:57 UTC 2026","passed","Fri Jun 19 07:00:57 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","removeOverrideReturns204"
"","103","List flags with custom page size returns correct number","Regression Tests","Fri Jun 19 07:00:57 UTC 2026","passed","Fri Jun 19 07:00:57 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","listFlagsWithPageSizeReturnsCorrectNumberOfItems"
"","57","PUT /oauth2/google returns 405","Regression Tests","Fri Jun 19 07:00:36 UTC 2026","passed","Fri Jun 19 07:00:36 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuthMethodNotAllowedPut"
"","131","Login with empty fields returns 400","Regression Tests","Fri Jun 19 07:00:16 UTC 2026","passed","Fri Jun 19 07:00:16 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginEmptyFieldsReturns400"
"","244","Toggle flag and verify evaluation changes","Regression Tests","Fri Jun 19 07:00:55 UTC 2026","passed","Fri Jun 19 07:00:55 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","toggleFlagAndVerifyEvaluationChanges"
"","36","Create rule with blank name returns 400","Regression Tests","Fri Jun 19 07:00:51 UTC 2026","passed","Fri Jun 19 07:00:51 UTC 2026","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","Regression","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","createRule_blankName_returns400"
"","70","Google OAuth callback with mismatched state returns error redirect","Regression Tests","Fri Jun 19 07:00:35 UTC 2026","passed","Fri Jun 19 07:00:35 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuthCallbackWithMismatchedStateReturnsError"
"","1408","Assign partner level returns 201","Regression Tests","Fri Jun 19 07:00:46 UTC 2026","passed","Fri Jun 19 07:00:47 UTC 2026","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","Regression","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","assignPartnerLevelReturns201"
"","2387","Login with valid credentials returns 200 with email and cookies","Regression Tests","Fri Jun 19 07:00:46 UTC 2026","passed","Fri Jun 19 07:00:49 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginWithValidCredentials"
