"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1340","Register with duplicate email returns 409","Regression Tests","Sat Jun 27 05:49:27 UTC 2026","passed","Sat Jun 27 05:49:28 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerDuplicateEmailReturns409"
"","125","Search with no match returns empty content","Regression Tests","Sat Jun 27 05:50:11 UTC 2026","passed","Sat Jun 27 05:50:11 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","Regression","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","searchNoMatchReturnsEmpty"
"","759","Malformed JSON returns 400","Regression Tests","Sat Jun 27 05:50:24 UTC 2026","passed","Sat Jun 27 05:50:25 UTC 2026","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","Regression","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","malformedJsonReturns400"
"","159","Admin can list rate limit rules","Regression Tests","Sat Jun 27 05:50:10 UTC 2026","passed","Sat Jun 27 05:50:10 UTC 2026","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","Regression","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","listRules_returns200"
"","1598","List users contains registered user","Regression Tests","Sat Jun 27 05:50:06 UTC 2026","passed","Sat Jun 27 05:50:08 UTC 2026","ua.kpi.sc.test.api.tests.user.UserTest","Regression","ua.kpi.sc.test.api.tests.user.UserTest","listUsersContainsRegisteredUser"
"","1901","Setup TOTP when already enabled returns 409 or 400","Regression Tests","Sat Jun 27 05:49:37 UTC 2026","passed","Sat Jun 27 05:49:39 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","setupTotpWhenAlreadyEnabledReturnsConflict"
"","1463","Verify setup with empty code returns 400","Regression Tests","Sat Jun 27 05:49:41 UTC 2026","passed","Sat Jun 27 05:49:42 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","verifySetupWithEmptyCodeReturns400"
"","41","Non-existent rule returns 404","Regression Tests","Sat Jun 27 05:50:09 UTC 2026","passed","Sat Jun 27 05:50:09 UTC 2026","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","Regression","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","getRule_nonExistent_returns404"
"","1287","Refresh preserves user id across rotations","Regression Tests","Sat Jun 27 05:49:52 UTC 2026","passed","Sat Jun 27 05:49:53 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshPreservesUserIdAcrossRotations"
"","30","Get non-existent flag returns 404","Regression Tests","Sat Jun 27 05:50:16 UTC 2026","passed","Sat Jun 27 05:50:16 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","getNonExistentFlagReturns404"
"","76","Create user with invalid email returns 400","Regression Tests","Sat Jun 27 05:50:08 UTC 2026","passed","Sat Jun 27 05:50:08 UTC 2026","ua.kpi.sc.test.api.tests.user.UserCreateTest","Regression","ua.kpi.sc.test.api.tests.user.UserCreateTest","createUserInvalidEmailReturns400"
"","53","Forgot password with null email returns 400","Regression Tests","Sat Jun 27 05:49:54 UTC 2026","passed","Sat Jun 27 05:49:54 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","forgotPasswordWithNullEmailReturns400"
"","117","Filter audit logs by action returns filtered results","Regression Tests","Sat Jun 27 05:50:12 UTC 2026","passed","Sat Jun 27 05:50:12 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Regression","ua.kpi.sc.test.api.tests.audit.AuditTest","filterByAction_returnsFilteredResults"
"","6376","apiDocsEndpointReturnsOpenApiSpec","Regression Tests","Sat Jun 27 05:50:12 UTC 2026","passed","Sat Jun 27 05:50:18 UTC 2026","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","Regression","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","apiDocsEndpointReturnsOpenApiSpec"
"","355","Get audit stats returns 200 with expected shape","Regression Tests","Sat Jun 27 05:50:13 UTC 2026","passed","Sat Jun 27 05:50:13 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Regression","ua.kpi.sc.test.api.tests.audit.AuditTest","getStats_returns200_withExpectedShape"
"","192","Add user override appears in flag detail","Regression Tests","Sat Jun 27 05:50:12 UTC 2026","passed","Sat Jun 27 05:50:12 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","addUserOverrideAppearsInFlagDetail"
"","41","Evaluate all flags returns map (unauthenticated)","Regression Tests","Sat Jun 27 05:50:11 UTC 2026","passed","Sat Jun 27 05:50:11 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","evaluateAllUnauthenticatedReturnsMap"
"","1009","Refresh returns same user data as registration","Regression Tests","Sat Jun 27 05:49:57 UTC 2026","passed","Sat Jun 27 05:49:58 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshReturnsSameUserData"
"","1656","Register returns a valid UUID as id","Regression Tests","Sat Jun 27 05:49:45 UTC 2026","passed","Sat Jun 27 05:49:47 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerReturnsValidUuid"
"","2898","Verify-login with invalid TOTP code returns 401","Regression Tests","Sat Jun 27 05:49:48 UTC 2026","passed","Sat Jun 27 05:49:51 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","verifyLoginWithInvalidCodeReturns401"
"","3200","Login cookies have Secure flag matching transport protocol","Regression Tests","Sat Jun 27 05:49:30 UTC 2026","passed","Sat Jun 27 05:49:34 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthCookieContractTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthCookieContractTest","loginCookiesHaveSecureFlag"
"","59","Register with very long name returns 400","Regression Tests","Sat Jun 27 05:50:01 UTC 2026","passed","Sat Jun 27 05:50:01 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithVeryLongNameReturns400"
"","1883","Create user returns 201 with correct fields","Regression Tests","Sat Jun 27 05:50:08 UTC 2026","passed","Sat Jun 27 05:50:10 UTC 2026","ua.kpi.sc.test.api.tests.user.UserCreateTest","Regression","ua.kpi.sc.test.api.tests.user.UserCreateTest","createUserReturns201"
"","1453","Delete user without auth returns 401","Regression Tests","Sat Jun 27 05:50:02 UTC 2026","passed","Sat Jun 27 05:50:04 UTC 2026","ua.kpi.sc.test.api.tests.user.UserDeleteTest","Regression","ua.kpi.sc.test.api.tests.user.UserDeleteTest","deleteUserWithoutAuthReturns401"
"","1074","Wrong current password returns 400","Regression Tests","Sat Jun 27 05:50:29 UTC 2026","passed","Sat Jun 27 05:50:30 UTC 2026","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","Regression","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","wrongCurrentPasswordReturns400"
"","447","Bulk toggle multiple flags and verify all","Regression Tests","Sat Jun 27 05:50:12 UTC 2026","passed","Sat Jun 27 05:50:12 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","bulkToggleMultipleFlagsAndVerifyAll"
"","35","Register validation errors contain all invalid fields","Regression Tests","Sat Jun 27 05:49:48 UTC 2026","passed","Sat Jun 27 05:49:48 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerValidationErrorsContainAllInvalidFields"
"","249","Toggle flag and verify evaluation changes","Regression Tests","Sat Jun 27 05:50:13 UTC 2026","passed","Sat Jun 27 05:50:14 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagLifecycleTest","toggleFlagAndVerifyEvaluationChanges"
"","1284","Refresh sets HttpOnly cookies","Regression Tests","Sat Jun 27 05:50:02 UTC 2026","passed","Sat Jun 27 05:50:03 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRefreshTest","refreshSetsHttpOnlyCookies"
"","8009","Recovery codes remaining decreases after using a recovery code","Regression Tests","Sat Jun 27 05:49:24 UTC 2026","passed","Sat Jun 27 05:49:32 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpStatusTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpStatusTest","recoveryCodesRemainingDecreasesAfterUse"
"","17","DELETE /reset-password returns 405","Regression Tests","Sat Jun 27 05:49:55 UTC 2026","passed","Sat Jun 27 05:49:55 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordMethodNotAllowedDelete"
"","23","Register validation errors contain field and message","Regression Tests","Sat Jun 27 05:49:48 UTC 2026","passed","Sat Jun 27 05:49:48 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerValidationErrorsFormat"
"","1348","GET /auth/me returns current user profile with all key fields","Regression Tests","Sat Jun 27 05:50:04 UTC 2026","passed","Sat Jun 27 05:50:05 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthMeTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthMeTest","meReturnsProfile"
"","1436","Register returns the same email in response","Regression Tests","Sat Jun 27 05:49:41 UTC 2026","passed","Sat Jun 27 05:49:43 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerReturnsSameEmailInResponse"
"","467","Add override generates audit entry in centralized audit","Regression Tests","Sat Jun 27 05:50:11 UTC 2026","passed","Sat Jun 27 05:50:12 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","addOverrideGeneratesAuditEntry"
"","636","Evaluate after toggle reflects new state","Regression Tests","Sat Jun 27 05:50:10 UTC 2026","passed","Sat Jun 27 05:50:10 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","evaluateAfterToggle_reflectsNewState"
"","201","Centralized audit returns cross-flag entries","Regression Tests","Sat Jun 27 05:50:13 UTC 2026","passed","Sat Jun 27 05:50:13 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","allAuditLogsEndpointReturnsCrossFlag"
"","176","DELETE /register returns 405","Regression Tests","Sat Jun 27 05:49:29 UTC 2026","passed","Sat Jun 27 05:49:29 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerMethodNotAllowedDelete"
"","1222","Get 2FA status for user without TOTP returns enabled=false","Regression Tests","Sat Jun 27 05:49:42 UTC 2026","passed","Sat Jun 27 05:49:43 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpStatusTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpStatusTest","statusWithout2faReturnsDisabled"
