"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1022","PUT /users/{id}/status returns 405 Method Not Allowed","Regression Tests","Fri May 01 05:39:21 UTC 2026","passed","Fri May 01 05:39:22 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","Regression","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","putStatusReturns405"
"","203","List flags with custom page size returns correct number","Regression Tests","Fri May 01 05:39:35 UTC 2026","passed","Fri May 01 05:39:35 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","listFlagsWithPageSizeReturnsCorrectNumberOfItems"
"","119","Get default notification preferences returns 200 with array body","Regression Tests","Fri May 01 05:39:33 UTC 2026","passed","Fri May 01 05:39:33 UTC 2026","ua.kpi.sc.test.api.tests.notification.NotificationPreferencesTest","Regression","ua.kpi.sc.test.api.tests.notification.NotificationPreferencesTest","shouldGetDefaultPreferences"
"","46","Reset password with whitespace-only password returns 400","Regression Tests","Fri May 01 05:39:17 UTC 2026","passed","Fri May 01 05:39:17 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithWhitespacePasswordReturns400"
"","316","Filter audit logs by date range returns filtered results","Regression Tests","Fri May 01 05:38:56 UTC 2026","passed","Fri May 01 05:38:56 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Regression","ua.kpi.sc.test.api.tests.audit.AuditTest","filterByDateRange_returnsFilteredResults"
"","5524","Used recovery code cannot be reused","Regression Tests","Fri May 01 05:38:59 UTC 2026","passed","Fri May 01 05:39:04 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","usedRecoveryCodeCannotBeReused"
"","34","Logout with expired JWT returns 401","Regression Tests","Fri May 01 05:39:29 UTC 2026","passed","Fri May 01 05:39:29 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthLogoutTest","logoutWithExpiredTokenReturns401"
"","118","Update flag generates audit entry in centralized audit","Regression Tests","Fri May 01 05:39:36 UTC 2026","passed","Fri May 01 05:39:37 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Regression","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","updateFlagGeneratesAuditEntryWithOldAndNewValues"
"","303","Search audit logs by text returns matches","Regression Tests","Fri May 01 05:38:58 UTC 2026","passed","Fri May 01 05:38:58 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Regression","ua.kpi.sc.test.api.tests.audit.AuditTest","searchByText_returnsMatches"
"","1139","Create user with duplicate email returns 409","Regression Tests","Fri May 01 05:39:23 UTC 2026","passed","Fri May 01 05:39:25 UTC 2026","ua.kpi.sc.test.api.tests.user.UserCreateTest","Regression","ua.kpi.sc.test.api.tests.user.UserCreateTest","createUserDuplicateEmailReturns409"
"","51","Reset password with empty new password returns 400","Regression Tests","Fri May 01 05:39:11 UTC 2026","passed","Fri May 01 05:39:11 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithEmptyPasswordReturns400"
"","64","Google OAuth redirect Location contains accounts.google.com","Regression Tests","Fri May 01 05:38:54 UTC 2026","passed","Fri May 01 05:38:54 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuthRedirectLocationContainsGoogleAccounts"
"","861","Register with hyphenated name succeeds","Regression Tests","Fri May 01 05:39:17 UTC 2026","passed","Fri May 01 05:39:18 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Regression","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerWithHyphenatedNameSucceeds"
"","1243","Verify setup without prior setup returns 400 or 404","Regression Tests","Fri May 01 05:39:07 UTC 2026","passed","Fri May 01 05:39:09 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","Regression","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","verifySetupWithoutSetupReturnsError"
